X,Y,Plot,naam,lmf_indeling,bodemgebruik,OMSCHRIJVI,geometry,lmf_english
221322041.6499996,555655631.3064989,Grid3571,Fryslân,hzn,Landbouw en overig agrarisch,Zand,POINT (221167.04164999962 555192.6313064989),Higher sandy soils North
223966648.5499996,555655631.3064989,Grid3572,Fryslân,hzn,Landbouw en overig agrarisch,Zand,POINT (223811.6485499996 555192.6313064989),Higher sandy soils North
226611255.4499996,555655631.3064989,Grid3573,Drenthe,hzn,Landbouw en overig agrarisch,Veen,POINT (226456.2554499996 555192.6313064989),Higher sandy soils North
229255862.3499996,555655631.3064989,Grid3574,Drenthe,hzn,Landbouw en overig agrarisch,Zand,POINT (229100.8623499996 555192.6313064989),Higher sandy soils North
231900469.24999958,555655631.3064989,Grid3575,Drenthe,hzn,Landbouw en overig agrarisch,Zand,POINT (231745.46924999962 555192.6313064989),Higher sandy soils North
234545076.1499996,555655631.3064989,Grid3576,Drenthe,hzn,Bebouwd,"Bebouwing, enz",POINT (234390.0761499996 555192.6313064989),Higher sandy soils North
237189683.0499997,555655631.3064989,Grid3577,Drenthe,hzn,Landbouw en overig agrarisch,Zand,POINT (237034.6830499997 555192.6313064989),Higher sandy soils North
239834289.9499997,555655631.3064989,Grid3578,Drenthe,hzn,Bebouwd,Zand,POINT (239679.28994999971 555192.6313064989),Higher sandy soils North
242478896.8499997,555655631.3064989,Grid3579,Drenthe,hzn,Landbouw en overig agrarisch,Zand,POINT (242323.8968499997 555192.6313064989),Higher sandy soils North
245123503.74999967,555655631.3064989,Grid3580,Drenthe,hzn,Bos,Zand,POINT (244968.50374999968 555192.6313064989),Higher sandy soils North
247768110.6499997,555655631.3064989,Grid3581,Drenthe,hzn,Landbouw en overig agrarisch,Zand,POINT (247613.1106499997 555192.6313064989),Higher sandy soils North
250412717.5499997,555655631.3064989,Grid3582,Drenthe,hzn,Hoofdweg,Zand,POINT (250257.7175499997 555192.6313064989),Higher sandy soils North
253057324.4499997,555655631.3064989,Grid3583,Drenthe,hzn,Landbouw en overig agrarisch,Zand,POINT (252902.3244499997 555192.6313064989),Higher sandy soils North
255701931.35,555655631.3064989,Grid3584,Drenthe,hzn,Landbouw en overig agrarisch,Zand,POINT (255546.93135 555192.6313064989),Higher sandy soils North
258346538.25,555655631.3064989,Grid3585,Drenthe,hzn,Landbouw en overig agrarisch,Zand,POINT (258191.53824999998 555192.6313064989),Higher sandy soils North
260991145.15,555655631.3064989,Grid3586,Groningen,hzn,Spoorterrein,"Bebouwing, enz",POINT (260836.14515 555192.6313064989),Higher sandy soils North
263635752.05,555655631.3064989,Grid3587,Groningen,hzn,Water,Zand,POINT (263480.75205 555192.6313064989),Higher sandy soils North
266280358.95000002,555655631.3064989,Grid3588,Groningen,hzn,Landbouw en overig agrarisch,Zand,POINT (266125.35895 555192.6313064989),Higher sandy soils North
268924965.85,555655631.3064989,Grid3589,Groningen,hzn,Landbouw en overig agrarisch,Zand,POINT (268769.96585000004 555192.6313064989),Higher sandy soils North
271569572.75,555655631.3064989,Grid3590,Groningen,hzn,Landbouw en overig agrarisch,Zand,POINT (271414.57275 555192.6313064989),Higher sandy soils North
274214179.65,555655631.3064989,Grid3591,Groningen,hzn,Landbouw en overig agrarisch,Zand,POINT (274059.17965 555192.6313064989),Higher sandy soils North
110248551.849999,558779485.813499,Grid3592,Noord-Holland,duw,Droog natuurlijk terrein,Zand,POINT (110093.551849999 558316.485813499),Dunes Wadden islands
112893158.749999,558779485.813499,Grid3593,Noord-Holland,duw,Landbouw en overig agrarisch,"Bebouwing, enz",POINT (112738.158749999 558316.485813499),Dunes Wadden islands
141983834.6499992,558779485.813499,Grid3594,Fryslân,,Water,"Bebouwing, enz",POINT (141828.8346499992 558316.485813499),
157851476.04999924,558779485.813499,Grid3595,Fryslân,zkn,Landbouw en overig agrarisch,Lichte zavel,POINT (157696.47604999924 558316.485813499),Sea clay North
160496082.94999924,558779485.813499,Grid3596,Fryslân,zkn,Landbouw en overig agrarisch,Zware klei,POINT (160341.08294999925 558316.485813499),Sea clay North
163140689.84999928,558779485.813499,Grid3597,Fryslân,zkn,Landbouw en overig agrarisch,Zware klei,POINT (162985.68984999927 558316.485813499),Sea clay North
165785296.7499993,558779485.813499,Grid3598,Fryslân,zkn,Landbouw en overig agrarisch,Zware klei,POINT (165630.2967499993 558316.485813499),Sea clay North
168429903.6499993,558779485.813499,Grid3599,Fryslân,zkn,Landbouw en overig agrarisch,Zware klei,POINT (168274.9036499993 558316.485813499),Sea clay North
171074510.5499993,558779485.813499,Grid3600,Fryslân,zkn,Bebouwd,Zware klei,POINT (170919.5105499993 558316.485813499),Sea clay North
173719117.4499993,558779485.813499,Grid3601,Fryslân,lvn,Landbouw en overig agrarisch,Veen,POINT (173564.1174499993 558316.485813499),Low peat North
176363724.3499993,558779485.813499,Grid3602,Fryslân,lvn,Landbouw en overig agrarisch,Veen,POINT (176208.7243499993 558316.485813499),Low peat North
179008331.2499994,558779485.813499,Grid3603,Fryslân,lvn,Landbouw en overig agrarisch,Veen,POINT (178853.3312499994 558316.485813499),Low peat North
181652938.14999938,558779485.813499,Grid3604,Fryslân,lvn,Landbouw en overig agrarisch,Veen,POINT (181497.9381499994 558316.485813499),Low peat North
184297545.04999942,558779485.813499,Grid3605,Fryslân,lvn,Landbouw en overig agrarisch,Veen,POINT (184142.5450499994 558316.485813499),Low peat North
186942151.9499994,558779485.813499,Grid3606,Fryslân,lvn,Water,Veen,POINT (186787.1519499994 558316.485813499),Low peat North
189586758.8499994,558779485.813499,Grid3607,Fryslân,lvn,Landbouw en overig agrarisch,Moerig op zand,POINT (189431.7588499994 558316.485813499),Low peat North
192231365.74999937,558779485.813499,Grid3608,Fryslân,lvn,Bos,Veen,POINT (192076.3657499994 558316.485813499),Low peat North
194875972.6499994,558779485.813499,Grid3609,Fryslân,hzn,Hoofdweg,Moerig op zand,POINT (194720.9726499994 558316.485813499),Higher sandy soils North
197520579.5499995,558779485.813499,Grid3610,Fryslân,lvn,Landbouw en overig agrarisch,Moerig op zand,POINT (197365.5795499995 558316.485813499),Low peat North
200165186.4499995,558779485.813499,Grid3611,Fryslân,hzn,Bebouwd,Zand,POINT (200010.1864499995 558316.485813499),Higher sandy soils North
202809793.3499995,558779485.813499,Grid3612,Fryslân,hzn,Landbouw en overig agrarisch,Zand,POINT (202654.7933499995 558316.485813499),Higher sandy soils North
205454400.24999952,558779485.813499,Grid3613,Fryslân,hzn,Landbouw en overig agrarisch,Zand,POINT (205299.4002499995 558316.485813499),Higher sandy soils North
208099007.1499995,558779485.813499,Grid3614,Fryslân,hzn,Landbouw en overig agrarisch,Zand,POINT (207944.0071499995 558316.485813499),Higher sandy soils North
210743614.0499995,558779485.813499,Grid3615,Fryslân,hzn,Landbouw en overig agrarisch,Moerig op zand,POINT (210588.6140499995 558316.485813499),Higher sandy soils North
213388220.94999948,558779485.813499,Grid3616,Fryslân,hzn,Bos,Zand,POINT (213233.2209499995 558316.485813499),Higher sandy soils North
216032827.84999952,558779485.813499,Grid3617,Fryslân,hzn,Bos,Zand,POINT (215877.8278499995 558316.485813499),Higher sandy soils North
218677434.7499996,558779485.813499,Grid3618,Fryslân,hzn,Landbouw en overig agrarisch,Zand,POINT (218522.4347499996 558316.485813499),Higher sandy soils North
221322041.6499996,558779485.813499,Grid3619,Fryslân,hzn,Nat natuurlijk terrein,Water,POINT (221167.04164999962 558316.485813499),Higher sandy soils North
223966648.5499996,558779485.813499,Grid3620,Drenthe,hzn,Droog natuurlijk terrein,Moerig op zand,POINT (223811.6485499996 558316.485813499),Higher sandy soils North
226611255.4499996,558779485.813499,Grid3621,Drenthe,hzn,Bos,Zand,POINT (226456.2554499996 558316.485813499),Higher sandy soils North
229255862.3499996,558779485.813499,Grid3622,Drenthe,hzn,Bos,Veen,POINT (229100.8623499996 558316.485813499),Higher sandy soils North
231900469.24999958,558779485.813499,Grid3623,Drenthe,hzn,Landbouw en overig agrarisch,Zand,POINT (231745.46924999962 558316.485813499),Higher sandy soils North
234545076.1499996,558779485.813499,Grid3624,Drenthe,hzn,Bebouwd,"Bebouwing, enz",POINT (234390.0761499996 558316.485813499),Higher sandy soils North
237189683.0499997,558779485.813499,Grid3625,Drenthe,hzn,Landbouw en overig agrarisch,Zand,POINT (237034.6830499997 558316.485813499),Higher sandy soils North
239834289.9499997,558779485.813499,Grid3626,Drenthe,hzn,Droog natuurlijk terrein,Zand,POINT (239679.28994999971 558316.485813499),Higher sandy soils North
242478896.8499997,558779485.813499,Grid3627,Drenthe,hzn,Landbouw en overig agrarisch,Zand,POINT (242323.8968499997 558316.485813499),Higher sandy soils North
245123503.74999967,558779485.813499,Grid3628,Drenthe,hzn,Landbouw en overig agrarisch,Zand,POINT (244968.50374999968 558316.485813499),Higher sandy soils North
247768110.6499997,558779485.813499,Grid3629,Drenthe,hzn,Bebouwd,"Bebouwing, enz",POINT (247613.1106499997 558316.485813499),Higher sandy soils North
250412717.5499997,558779485.813499,Grid3630,Drenthe,hzn,Landbouw en overig agrarisch,Moerig op zand,POINT (250257.7175499997 558316.485813499),Higher sandy soils North
253057324.4499997,558779485.813499,Grid3631,Drenthe,hzn,Landbouw en overig agrarisch,Veen,POINT (252902.3244499997 558316.485813499),Higher sandy soils North
255701931.35,558779485.813499,Grid3632,Drenthe,hzn,Landbouw en overig agrarisch,Zand,POINT (255546.93135 558316.485813499),Higher sandy soils North
258346538.25,558779485.813499,Grid3633,Groningen,hzn,Landbouw en overig agrarisch,"Bebouwing, enz",POINT (258191.53824999998 558316.485813499),Higher sandy soils North
260991145.15,558779485.813499,Grid3634,Groningen,hzn,Landbouw en overig agrarisch,Zand,POINT (260836.14515 558316.485813499),Higher sandy soils North
263635752.05,558779485.813499,Grid3635,Groningen,hzn,Landbouw en overig agrarisch,Zand,POINT (263480.75205 558316.485813499),Higher sandy soils North
266280358.95000002,558779485.813499,Grid3636,Groningen,hzn,Landbouw en overig agrarisch,Zand,POINT (266125.35895 558316.485813499),Higher sandy soils North
268924965.85,558779485.813499,Grid3637,Groningen,hzn,Landbouw en overig agrarisch,Zand,POINT (268769.96585000004 558316.485813499),Higher sandy soils North
271569572.75,558779485.813499,Grid3638,Groningen,hzn,Nat natuurlijk terrein,Zand,POINT (271414.57275 558316.485813499),Higher sandy soils North
274214179.65,558779485.813499,Grid3639,Groningen,hzn,Landbouw en overig agrarisch,Zand,POINT (274059.17965 558316.485813499),Higher sandy soils North
276858786.55,558779485.813499,Grid3640,Groningen,hzn,Landbouw en overig agrarisch,Zand,POINT (276703.78655 558316.485813499),Higher sandy soils North
110248551.849999,561903340.3204988,Grid3641,Noord-Holland,duw,Droog natuurlijk terrein,Zand,POINT (110093.551849999 561440.3403204988),Dunes Wadden islands
112893158.749999,561903340.3204988,Grid3642,Noord-Holland,,Landbouw en overig agrarisch,Zand,POINT (112738.158749999 561440.3403204988),
115537765.649999,561903340.3204988,Grid3643,Noord-Holland,duw,Landbouw en overig agrarisch,Zand,POINT (115382.765649999 561440.3403204988),Dunes Wadden islands
118182372.549999,561903340.3204988,Grid3644,Noord-Holland,duw,Nat natuurlijk terrein,Lichte klei,POINT (118027.37254999901 561440.3403204988),Dunes Wadden islands
157851476.04999924,561903340.3204988,Grid3645,Fryslân,zkn,Landbouw en overig agrarisch,Zware zavel,POINT (157696.47604999924 561440.3403204988),Sea clay North
160496082.94999924,561903340.3204988,Grid3646,Fryslân,zkn,Landbouw en overig agrarisch,Zware klei,POINT (160341.08294999925 561440.3403204988),Sea clay North
163140689.84999928,561903340.3204988,Grid3647,Fryslân,zkn,Landbouw en overig agrarisch,Zware klei,POINT (162985.68984999927 561440.3403204988),Sea clay North
165785296.7499993,561903340.3204988,Grid3648,Fryslân,zkn,Landbouw en overig agrarisch,Zware klei,POINT (165630.2967499993 561440.3403204988),Sea clay North
168429903.6499993,561903340.3204988,Grid3649,Fryslân,zkn,Landbouw en overig agrarisch,Zware klei,POINT (168274.9036499993 561440.3403204988),Sea clay North
171074510.5499993,561903340.3204988,Grid3650,Fryslân,zkn,Landbouw en overig agrarisch,Lichte klei,POINT (170919.5105499993 561440.3403204988),Sea clay North
173719117.4499993,561903340.3204988,Grid3651,Fryslân,zkn,Bebouwd,"Bebouwing, enz",POINT (173564.1174499993 561440.3403204988),Sea clay North
176363724.3499993,561903340.3204988,Grid3652,Fryslân,zkn,Landbouw en overig agrarisch,Zware klei,POINT (176208.7243499993 561440.3403204988),Sea clay North
179008331.2499994,561903340.3204988,Grid3653,Fryslân,lvn,Landbouw en overig agrarisch,Veen,POINT (178853.3312499994 561440.3403204988),Low peat North
181652938.14999938,561903340.3204988,Grid3654,Fryslân,lvn,Bebouwd,Veen,POINT (181497.9381499994 561440.3403204988),Low peat North
184297545.04999942,561903340.3204988,Grid3655,Fryslân,lvn,Water,Water,POINT (184142.5450499994 561440.3403204988),Low peat North
186942151.9499994,561903340.3204988,Grid3656,Fryslân,zkn,Landbouw en overig agrarisch,Lichte klei,POINT (186787.1519499994 561440.3403204988),Sea clay North
189586758.8499994,561903340.3204988,Grid3657,Fryslân,lvn,Landbouw en overig agrarisch,Veen,POINT (189431.7588499994 561440.3403204988),Low peat North
192231365.74999937,561903340.3204988,Grid3658,Fryslân,lvn,Landbouw en overig agrarisch,Veen,POINT (192076.3657499994 561440.3403204988),Low peat North
194875972.6499994,561903340.3204988,Grid3659,Fryslân,lvn,Landbouw en overig agrarisch,Veen,POINT (194720.9726499994 561440.3403204988),Low peat North
197520579.5499995,561903340.3204988,Grid3660,Fryslân,lvn,Landbouw en overig agrarisch,Veen,POINT (197365.5795499995 561440.3403204988),Low peat North
200165186.4499995,561903340.3204988,Grid3661,Fryslân,lvn,Landbouw en overig agrarisch,Veen,POINT (200010.1864499995 561440.3403204988),Low peat North
202809793.3499995,561903340.3204988,Grid3662,Fryslân,hzn,Droog natuurlijk terrein,Zand,POINT (202654.7933499995 561440.3403204988),Higher sandy soils North
205454400.24999952,561903340.3204988,Grid3663,Fryslân,hzn,Bos,Zand,POINT (205299.4002499995 561440.3403204988),Higher sandy soils North
208099007.1499995,561903340.3204988,Grid3664,Fryslân,hzn,Landbouw en overig agrarisch,Zand,POINT (207944.0071499995 561440.3403204988),Higher sandy soils North
210743614.0499995,561903340.3204988,Grid3665,Fryslân,hzn,Hoofdweg,Zand,POINT (210588.6140499995 561440.3403204988),Higher sandy soils North
213388220.94999948,561903340.3204988,Grid3666,Fryslân,hzn,Bos,Zand,POINT (213233.2209499995 561440.3403204988),Higher sandy soils North
216032827.84999952,561903340.3204988,Grid3667,Fryslân,hzn,Landbouw en overig agrarisch,Zand,POINT (215877.8278499995 561440.3403204988),Higher sandy soils North
218677434.7499996,561903340.3204988,Grid3668,Fryslân,hzn,Landbouw en overig agrarisch,Zand,POINT (218522.4347499996 561440.3403204988),Higher sandy soils North
221322041.6499996,561903340.3204988,Grid3669,Drenthe,hzn,Bos,Zand,POINT (221167.04164999962 561440.3403204988),Higher sandy soils North
223966648.5499996,561903340.3204988,Grid3670,Drenthe,hzn,Bos,Moerig op zand,POINT (223811.6485499996 561440.3403204988),Higher sandy soils North
226611255.4499996,561903340.3204988,Grid3671,Drenthe,hzn,Landbouw en overig agrarisch,Zand,POINT (226456.2554499996 561440.3403204988),Higher sandy soils North
229255862.3499996,561903340.3204988,Grid3672,Drenthe,hzn,Landbouw en overig agrarisch,Zand,POINT (229100.8623499996 561440.3403204988),Higher sandy soils North
231900469.24999958,561903340.3204988,Grid3673,Drenthe,hzn,Landbouw en overig agrarisch,Zand,POINT (231745.46924999962 561440.3403204988),Higher sandy soils North
234545076.1499996,561903340.3204988,Grid3674,Drenthe,hzn,Landbouw en overig agrarisch,Zand,POINT (234390.0761499996 561440.3403204988),Higher sandy soils North
237189683.0499997,561903340.3204988,Grid3675,Drenthe,hzn,Landbouw en overig agrarisch,Zand,POINT (237034.6830499997 561440.3403204988),Higher sandy soils North
239834289.9499997,561903340.3204988,Grid3676,Drenthe,hzn,Landbouw en overig agrarisch,Veen,POINT (239679.28994999971 561440.3403204988),Higher sandy soils North
242478896.8499997,561903340.3204988,Grid3677,Drenthe,hzn,Landbouw en overig agrarisch,Zand,POINT (242323.8968499997 561440.3403204988),Higher sandy soils North
245123503.74999967,561903340.3204988,Grid3678,Drenthe,hzn,Landbouw en overig agrarisch,Zand,POINT (244968.50374999968 561440.3403204988),Higher sandy soils North
247768110.6499997,561903340.3204988,Grid3679,Drenthe,hzn,Landbouw en overig agrarisch,Veen,POINT (247613.1106499997 561440.3403204988),Higher sandy soils North
250412717.5499997,561903340.3204988,Grid3680,Drenthe,hzn,Landbouw en overig agrarisch,Moerig op zand,POINT (250257.7175499997 561440.3403204988),Higher sandy soils North
253057324.4499997,561903340.3204988,Grid3681,Drenthe,hzn,Landbouw en overig agrarisch,Zand,POINT (252902.3244499997 561440.3403204988),Higher sandy soils North
